Date,Close,High,Low,Open,Volume
,INFY,INFY,INFY,INFY,INFY
2022-07-26,16.488767623901367,16.654484163798696,16.424322693050776,16.654484163798696,13040200
2022-07-27,17.225282669067383,17.298936021359825,16.755754840151035,16.792579760304687,9772700
2022-07-28,17.630367279052734,17.64878061707607,17.280522636572208,17.363380901684646,9660300
2022-07-29,17.94338607788086,18.04465767580389,17.786876224723663,17.83290956741253,7222000
2022-08-01,18.063072204589844,18.063072204589844,17.81449740564768,17.82370407479286,8471600
2022-08-02,17.94338607788086,18.063071012879433,17.897354491184466,17.934179409343084,6613000
2022-08-03,18.504981994628906,18.504981994628906,18.15513558716839,18.191962264161123,7339100
2022-08-04,18.55101203918457,18.661490304964975,18.486567115809528,18.569425376146715,8486500
2022-08-05,18.69831657409668,18.69831657409668,18.431330192822152,18.504981790000564,5790000
2022-08-08,18.66149139404297,18.76276124125991,18.597046466906942,18.698316314123883,9722500
2022-08-09,18.578636169433594,18.652287777641746,18.532602816807966,18.578636169433594,5140100
2022-08-10,18.762760162353516,18.96530335712578,18.698315238923236,18.82720684177626,5828100
2022-08-11,18.55101203918457,18.799586820196133,18.504980452771672,18.67990364192712,7446900
2022-08-12,18.51418685913086,18.541805108190598,18.36688367750413,18.458946849026507,4842800
2022-08-15,18.51418685913086,18.551011776541323,18.43132859996677,18.43132859996677,2987500
2022-08-16,18.55101203918457,18.560218707665644,18.403708855472342,18.45894711036631,7513200
2022-08-17,18.49577522277832,18.578633489559714,18.32085202001842,18.486568553581208,10568900
2022-08-18,18.385297775268555,18.458949376165254,18.311646174371855,18.311646174371855,5370900
2022-08-19,18.21037483215332,18.44974295450028,18.182754825577412,18.44974295450028,2868500
2022-08-22,17.971006393432617,18.06307132440568,17.906561468549224,17.93417971864639,9260400
2022-08-23,17.722429275512695,17.906559113239606,17.722429275512695,17.878939110782888,6669000
2022-08-24,17.722429275512695,17.85131910832617,17.676397694077103,17.713222608027124,5528700
2022-08-25,17.657987594604492,17.67640093294954,17.510684399829294,17.61195424874187,3818500
2022-08-26,17.160837173461914,17.685604999218043,17.142425591991138,17.639573411552334,5710800
2022-08-29,16.930675506591797,17.004327099510377,16.820198995210173,16.91226392535652,5544000
2022-08-30,16.96750259399414,17.289728979352297,16.903057668121015,17.289728979352297,6267500
2022-08-31,16.847816467285156,17.077977904029446,16.847816467285156,17.013532982699832,7419500
2022-09-01,16.958297729492188,16.958297729492188,16.746549591667243,16.87543945712717,4480300
2022-09-02,16.65448570251465,16.97671214253092,16.57162742491067,16.847820512928717,5248800
2022-09-06,16.553211212158203,16.774165995435936,16.507179624139205,16.700514401010025,7158700
2022-09-07,16.96750259399414,16.985915931670043,16.672896215149837,16.70051446567116,4769300
2022-09-08,17.059566497802734,17.059566497802734,16.82940505870876,16.893849980696285,3936900
2022-09-09,17.547508239746094,17.58433491416797,17.262108536946474,17.280521874157415,5513600
2022-09-12,17.713226318359375,17.869736186413185,17.667194727281696,17.704019648945312,3607400
2022-09-13,17.087186813354492,17.400206548861437,17.02274188357235,17.271316689297155,15227800
2022-09-14,16.64527702331543,16.976710093733058,16.544005417133906,16.91226516470577,16757300
2022-09-15,16.3782901763916,16.39670175845728,16.12050871155388,16.29543191112207,21950100
2022-09-16,16.000823974609375,16.074475571790828,15.733837593323832,15.83510919794555,42686600
2022-09-19,16.028444290161133,16.129715896729575,15.917967770261582,16.028444290161133,15219300
2022-09-20,15.669391632080078,15.936377995761063,15.604946708294754,15.890346409055109,18634300
2022-09-21,15.669391632080078,15.917966414674167,15.650978295000709,15.733836555865404,10736000
2022-09-22,15.35637378692627,15.632566852622135,15.282722185674526,15.558915251370392,17899000
2022-09-23,15.291927337646484,15.38399051307962,15.089384137311557,15.264307331421035,18057100
2022-09-26,15.365578651428223,15.586533429225607,15.319545308558467,15.402403569731547,10331500
2022-09-27,15.45764446258545,15.687805922080818,15.356372858489861,15.558914310688458,12443100
2022-09-28,15.752251625061035,15.835109895036819,15.4576452233661,15.522090154237784,8791800
2022-09-29,15.558914184570312,15.558914184570312,15.37478607206208,15.503675926417099,6037800
2022-09-30,15.623360633850098,15.862728783824497,15.623360633850098,15.743045586833667,6245800
2022-10-03,15.69701099395752,15.807489268269485,15.485262870518232,15.531296216478468,9703100
2022-10-04,16.295433044433594,16.30463795811033,15.936379951296745,16.000824882990035,8648900
2022-10-05,16.240190505981445,16.34146210063535,16.019235736184903,16.15733224780869,6090900
2022-10-06,16.092891693115234,16.32305319360942,16.08368502237632,16.258608254429912,10827300
2022-10-07,15.706217765808105,16.000824157908813,15.650979506287374,15.954792567640308,14041700
2022-10-10,16.166540145874023,16.286225086113777,15.954792028209903,16.166540145874023,23349600
2022-10-11,15.770663261413574,15.899554879584741,15.64177339923508,15.678600077567605,12839500
2022-10-12,15.743041038513184,15.93637578302499,15.678596123675916,15.779865951566382,11642700
2022-10-13,16.617656707763672,16.783373239904144,15.568121012197464,15.6509792782677,16478500
2022-10-14,16.396703720092773,16.755756831213937,16.37829213582441,16.50718200566685,13607400
2022-10-17,16.71892738342285,16.921468824793006,16.672895796381788,16.6821024649885,9800800
2022-10-18,16.636070251464844,16.921469973680182,16.47035371727768,16.80178678565201,7630100
2022-10-19,16.415115356445312,16.55321188208374,16.32305042068883,16.43352869479513,6284000
2022-10-20,16.470354080200195,16.783373817008286,16.44273582788884,16.599245696292886,8674600
2022-10-21,16.847816467285156,16.903056476418318,16.442733602929735,16.507178524259352,7393300
2022-10-24,16.976709365844727,17.068774298790345,16.774166162165862,16.838612844422574,9595200
2022-10-25,17.142427444458008,17.197665706824587,17.013535824279053,17.031949163732147,5701200
2022-10-26,17.197664260864258,17.381792371935806,17.077979320474824,17.124012665237128,7555000
2022-10-27,17.226512908935547,17.338191089573595,17.133446575008723,17.198592476229695,7597000
2022-10-28,17.48710060119629,17.50571245036852,17.096223367092854,17.133448840530228,8698000
2022-10-31,17.43126106262207,17.52432741597834,17.31958285866898,17.366115147800592,8585500
2022-11-01,17.598779678344727,17.887283768537575,17.533633765245664,17.859365105833977,5474700
2022-11-02,17.13344955444336,17.57085909234263,17.13344955444336,17.412646829682387,6370600
2022-11-03,16.9287052154541,17.003157941452812,16.826332051545997,16.93801202809057,11328700
2022-11-04,17.058996200561523,17.179981208680676,16.84494484576222,17.0031571025906,10899800
2022-11-07,17.29166030883789,17.36611302741369,16.98454262282612,16.98454262282612,6280400
2022-11-08,17.44056510925293,17.63600459781213,17.3288869230129,17.403339638870506,6187600
2022-11-09,17.19859504699707,17.44987365363167,17.18928823470398,17.22651548387634,10196200
2022-11-10,17.86867332458496,17.952432869473103,17.608087876589277,17.76630015303431,9282800
2022-11-11,18.38053321838379,18.41776046682005,18.017576421594804,18.15717505304496,6249900
2022-11-14,18.194398880004883,18.42706383639928,18.194398880004883,18.25954655887322,5670300
2022-11-15,18.38983917236328,18.669036422235344,18.371225549013722,18.59458370392994,5136400
2022-11-16,18.324695587158203,18.44568060407141,18.25024285942091,18.287468335743032,4740800
2022-11-17,18.129255294799805,18.18509616954279,17.998963470585455,18.0454957577783,4115500
2022-11-18,18.119945526123047,18.31538500565213,18.017574155981798,18.31538500565213,2744300
2022-11-21,17.961734771728516,17.998962018553936,17.905895676583217,17.924509299995925,7430300
2022-11-22,18.026884078979492,18.064109554068338,17.92451091607244,17.943124541163357,4605400
2022-11-23,18.17578887939453,18.194400728726734,17.96173574869139,17.971042560903957,3328100
2022-11-25,18.53874397277832,18.631810311239516,18.4084521639883,18.45498444567252,3161100
2022-11-28,18.26885223388672,18.575969916063144,18.25024038579482,18.520130821601832,4043200
2022-11-29,18.343307495117188,18.510826576823053,18.306082018678694,18.352614308000074,5516500
2022-11-30,18.938928604125977,18.948235415785323,18.39914595353351,18.464291860056125,6994600
2022-12-01,19.08783531188965,19.14367441047224,18.845863517907826,18.98546215191078,5586800
2022-12-02,18.790021896362305,18.88308823156577,18.48290423275576,18.706262372188455,5674600
2022-12-05,18.38053321838379,18.75279682728184,18.23162777482457,18.650425444267945,7650000
2022-12-06,18.06410789489746,18.22232014345263,17.850056551291292,18.138560613329727,11673400
2022-12-07,18.045494079589844,18.082721325956452,17.89658864430902,18.00826860831604,8087400
2022-12-08,18.222318649291992,18.44567678627428,18.13855912603705,18.185093180674617,6872000
2022-12-09,17.207902908325195,17.70115333937104,17.133450180534602,17.608086985859533,12510700
2022-12-12,17.13344955444336,17.24512952959476,17.086917266934517,17.2079022795133,6741000
2022-12-13,17.43126106262207,17.82213832664398,17.338194709265796,17.691846497001023,13184600
2022-12-14,17.421953201293945,17.654618183135927,17.310275004061843,17.449873638148443,7721700
2022-12-15,16.910091400146484,17.086917288066143,16.76118594982245,17.058996850470518,6568600
2022-12-16,16.500598907470703,16.956622026293267,16.46337343608356,16.85425064865902,15368300
2022-12-19,16.64019775390625,16.74257090800107,16.556439998392932,16.621585905510422,10765900
2022-12-20,16.807716369628906,16.947314991908147,16.658810935852014,16.705344993340287,6483900
2022-12-21,16.956623077392578,17.003157138377055,16.770492158733447,16.770492158733447,4228200
2022-12-22,16.686735153198242,16.82633380712425,16.50060243123477,16.78910832778747,7911000
2022-12-23,16.677425384521484,16.705345820396747,16.500599507497242,16.584359040030154,3685100
2022-12-27,16.779800415039062,16.835639517933153,16.602974518265853,16.76118678904334,4943200
2022-12-28,16.714651107788086,16.928704235854322,16.67742563448933,16.798410641576417,5872100
2022-12-29,16.975236892700195,17.10552871473622,16.835638258362604,16.835638258362604,4971600
2022-12-30,16.761186599731445,16.919398868721977,16.61228114363366,16.83563932778034,4468300
2023-01-03,16.96592903137207,17.077608996992584,16.80771678221383,16.91939674783434,11041400
2023-01-04,16.84494400024414,16.910089907122426,16.62158584447881,16.696038563067255,10440400
2023-01-05,16.45406723022461,16.630893107328664,16.45406723022461,16.57505223555293,6420300
2023-01-06,16.575054168701172,16.602974607845397,16.258629625438967,16.314470503727417,8915600
2023-01-09,16.751876831054688,16.975234975790954,16.742570019804084,16.83563635721738,10778100
2023-01-10,16.59366798400879,16.69604115361185,16.463376150036243,16.686734340457654,9517600
2023-01-11,16.863557815551758,16.891476475907087,16.509906066912887,16.584358786348517,9032200
2023-01-12,17.124141693115234,17.319581193886798,16.807717187174898,17.235821661426538,10853600
2023-01-13,17.235822677612305,17.291661777513667,16.975237252917644,17.11483589021754,10388700
2023-01-17,17.37542152404785,17.57085926360146,17.32888923608547,17.32888923608547,7344100
2023-01-18,17.449872970581055,17.673231131593347,17.449872970581055,17.5150188789897,6338300
2023-01-19,17.505714416503906,17.608087586367212,17.449875312529883,17.47779575206345,4594600
2023-01-20,17.477792739868164,17.524325022644767,17.300966870150027,17.384726399222156,6126200
2023-01-23,17.72907066345215,17.78491153639618,17.51501930911211,17.59877884343524,4319100
2023-01-24,17.5894718170166,17.682538162363407,17.533632719845674,17.654617726231496,7045800
2023-01-25,17.328887939453125,17.44056613224373,17.25443521922843,17.431259320329037,8245400
2023-01-26,17.626697540283203,17.645309387668114,17.300966247295275,17.39403258459079,6245500
2023-01-27,17.366113662719727,17.459180008117336,17.21720822012071,17.32888818961642,5411100
2023-01-30,17.394033432006836,17.57085752888095,17.35680618523787,17.421952091990736,8848300
2023-01-31,17.49640464782715,17.49640464782715,17.254434646449,17.328887364202153,7983100
2023-02-01,17.701148986816406,17.812827163495104,17.4684840477944,17.570855413901104,7845700
2023-02-02,18.157175064086914,18.185095500431085,17.943123710726976,18.054801905917852,10416900
2023-02-03,17.943124771118164,18.138562511798508,17.868672044893316,17.961736621354618,5482200
2023-02-06,17.5150203704834,17.673232636559632,17.449874456527247,17.598779909882172,7774000
2023-02-07,17.710458755493164,17.747684228906145,17.38472743143828,17.38472743143828,6590600
2023-02-08,17.831443786621094,17.998962854934142,17.803523350204618,17.915203320777618,5737300
2023-02-09,17.998960494995117,18.2316254426811,17.961733251320872,18.166479541343854,4725100
2023-02-10,17.831443786621094,18.036188328396534,17.71045877900218,17.952430569332922,11739400
2023-02-13,17.701148986816406,17.729067643439773,17.552243567849732,17.5801622244731,5610000
2023-02-14,17.794218063354492,17.905896257266786,17.636005809401336,17.73837719130546,6225500
2023-02-15,17.896589279174805,17.933816526862017,17.756990650533496,17.794217898220708,8592700
2023-02-16,17.794218063354492,17.95243031730765,17.74768400331363,17.78491125134632,6542000
2023-02-17,17.75699234008789,17.794219591317226,17.636007323778625,17.69184642552959,5695200
2023-02-21,17.48710060119629,17.691845142834122,17.477793789063718,17.50571245036852,11326500
2023-02-22,17.328887939453125,17.459179756073123,17.30096750370904,17.40334065967782,7887000
2023-02-23,17.403339385986328,17.47779210076208,17.254433956434823,17.3381917073514,7433600
2023-02-24,17.058996200561523,17.217208457389905,16.99385029041329,17.189288020857983,11821700
2023-02-27,16.900781631469727,17.01246158722511,16.854249352042377,16.928702064181742,6270100
2023-02-28,16.6960391998291,16.798410582359484,16.686732387763996,16.751878297126847,7969800
2023-03-01,16.770490646362305,16.854250173487962,16.64950387380624,16.835636550772758,4293700
2023-03-02,16.83563995361328,16.83563995361328,16.556442656824565,16.602974947924977,6263000
2023-03-03,16.919397354125977,16.919397354125977,16.677425565854715,16.88217010588752,6765200
2023-03-06,16.993850708007812,17.068303432162896,16.95662345838379,17.068303432162896,7383700
2023-03-07,16.956623077392578,17.049689424268607,16.863558505609475,16.984543513983265,5435600
2023-03-08,16.900781631469727,16.965927532705084,16.817022108426357,16.965927532705084,4737800
2023-03-09,16.49129295349121,16.835637900967424,16.49129295349121,16.723957930812382,6733900
2023-03-10,16.45406723022461,16.705345827936757,16.4075331704115,16.547133574757947,6763900
2023-03-13,16.072498321533203,16.295856504290573,15.793299261766707,16.053884695863495,13321500
2023-03-14,16.12833595275879,16.258627770379775,16.007350947124,16.016655984017316,7397600
2023-03-15,15.756072044372559,15.83052476373084,15.579246170236816,15.718844797146993,14925800
2023-03-16,15.998045921325684,16.007352734350988,15.607168649728253,15.607168649728253,7402800
2023-03-17,15.718847274780273,15.932900429881029,15.690928610053357,15.886366363514286,15611100
2023-03-20,15.756072044372559,15.858445199150017,15.672312513207883,15.728151608953384,9583200
2023-03-21,15.718847274780273,15.737460901326969,15.523409521319342,15.67231498350666,13141400
2023-03-22,15.448955535888672,15.73745962356563,15.439648723370965,15.607167798503712,8451200
2023-03-23,15.765378952026367,15.877057144196328,15.504793545141691,15.690926232215439,14192500
2023-03-24,15.635085105895996,15.644391917607097,15.49548648041516,15.588552822433329,6230000
2023-03-27,15.839831352233887,15.858444975584263,15.663005480590963,15.728151387224454,11983600
2023-03-28,15.607166290283203,15.737458102754191,15.523406760811051,15.653698573282039,9638200
2023-03-29,15.783990859985352,15.802604483781261,15.644392231701774,15.663005855497682,7848700
2023-03-30,15.951509475708008,15.951509475708008,15.83983128625657,15.923590815891558,6290700
2023-03-31,16.2307071685791,16.24931901523293,16.053881312172702,16.221400357705853,8384400
2023-04-03,16.212095260620117,16.23070888433427,16.016655761807225,16.016655761807225,8446400
2023-04-04,16.165565490722656,16.24932326027781,16.13764505080885,16.221404595457138,7522300
2023-04-05,16.12833595275879,16.230709109514066,16.044576419975904,16.184175049583086,5559700
2023-04-06,16.053882598876953,16.165562563214326,15.960816257777944,16.100414881880052,6830800
2023-04-10,16.184175491333008,16.193482303573234,16.007351384047478,16.156256829705256,9204200
2023-04-11,16.24001693725586,16.24001693725586,15.988738323190617,16.035270610939147,11708400
2023-04-12,15.886364936828613,16.56574626893259,15.83052583729632,16.481986732087663,16959200
2023-04-13,14.332162857055664,14.862639631423791,14.26701694465202,14.769573281521597,40415000
2023-04-14,14.127418518066406,14.471762597766297,14.015739429045887,14.378696246475947,26028600
2023-04-17,14.136723518371582,14.229789863573782,14.006431700144239,14.025044436656811,17173000
